"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLXDC2|Q6UX71",-4.80969216118551,2984752.96491228,-9.91416670293052,1.78392995716356e-19,9.57710753998372e-18,33.3413818363802
"HDAC4|P56524",-7.86897964524968,6827180.78947368,-9.91241544080536,1.80587706226778e-19,9.60785006090029e-18,33.3292712392171
"CTBS|Q01459",-1.62711706893051,759956.74991228,-9.90483372436741,1.90403219137666e-19,1.00799111612927e-17,33.2768506781913
"CRISPLD1|Q9H336",0.752553434490713,253337.5159375,19.9440539772337,4.65258381877976e-19,2.24482261467285e-17,33.2133684225744
"DBR1|Q9UK59",-0.987495744226539,553475.09122807,-9.89245648748756,2.07579818881052e-19,1.08386996753645e-17,33.1913074256452
"DSC3|Q14574",-1.34453682589323,396949.0403125,-19.8603930862466,5.24250685222375e-19,2.51882629643608e-17,33.1520926168108
"SELENOK|Q9Y6D0",-1.01623460512169,164633.831375,-12.1102783263776,1.20368377446441e-19,6.64933524686018e-18,33.1149117250992
"PIGQ|Q9BRB3",-1.05682431646495,338794.865745614,-9.86685479914834,2.48152214702714e-19,1.27820746627276e-17,33.0144995287857
"NOL10|Q9BSC4",0.380345956888922,99753.8131481481,10.2066032728536,3.65867081673301e-19,1.8269388990979e-17,32.9491895418908
"ATG12|O94817",6.54521978784803,3767961.22807018,9.84355246460134,2.91891492276537e-19,1.49008000633134e-17,32.853729142819
"IGLV6-57|P01721",-1.58347855172469,359207.0815,-10.0508467058653,4.0598374631535e-19,1.99245671206696e-17,32.8420012686271
"LMBRD1|Q9NUN5",-1.8405420239509,900316.196491228,-9.84053482493795,2.98089672649166e-19,1.51495795855254e-17,32.8329205256879
"LSM6|P62312",18.9648833554607,12486173.3070175,9.83779594566937,3.03828502973407e-19,1.53729156261102e-17,32.8140363469586
"SLC49A4|Q96SL1",0.96453383214181,134591.44,16.2103545876276,9.20600162257003e-21,5.98128571330047e-19,32.8083992108221
"DSN1|Q9H410",3.30323643679722,440606.535208333,14.994869071885,1.95303175382568e-19,1.02916673294916e-17,32.7740687566675
"APOM|O95445",-2.03616353391217,589097.96377193,-9.83125565197233,3.1798081670501e-19,1.60181085419462e-17,32.768950446022
"ALOX5|P09917",-1.78947261892453,865908.838596491,-9.82644773325305,3.28800796086191e-19,1.64905136107263e-17,32.7358144113577
"SSBP4|Q9BWG4",-0.829489272802522,342220.777921348,-10.0717436874705,3.88093569122075e-19,1.91286636332368e-17,32.6636003089474
"HNRNPA1L2|Q32P51",0.745320056775968,86230.4045833333,15.3683875796543,7.50662285264333e-20,4.29191161599882e-18,32.6628182664881
"EIF3H|O15372",-14.6605422888148,16794571.9649123,-9.80762908296148,3.74788324617708e-19,1.86334977913195e-17,32.6061792330361
"SCN3A|Q9NY46",0.757238319058251,365822.668092784,9.95885231688628,4.15241818984329e-19,2.02918384619052e-17,32.6060405463796
"MRPS17|Q9Y2R5",-3.34048366610101,3352737.89035088,-9.80266857603234,3.87940674278487e-19,1.91286636332368e-17,32.5720246150269
"TBC1D8|O95759",-1.13434800437181,386596.140809524,-9.87133476648561,4.21247443915686e-19,2.04977213667058e-17,32.5135906843223
"ATP5MC1|P05496",151.446230878334,22367943.9040816,9.90568732104683,5.47852631627912e-19,2.62121123124066e-17,32.4957568556747
"SPCS1|Q9Y6A9",3.4170686339914,1125364.94764151,9.82071507651306,5.56639646876227e-19,2.64115118756417e-17,32.4615350958929
"TIMP1|P01033",1.66489588429873,188973.627125,12.5605268729192,1.79616671543176e-20,1.12235881917826e-18,32.4514163351439
"SIGLEC1|Q9BZZ2",2.28506616603855,457903.612105263,10.727755767852,6.41523533802903e-19,3.018856629233e-17,32.4317418091469
"PELI2|Q9HAT8",0.269104845198235,70891.132972973,10.7650698626861,7.18632129460214e-19,3.32694672080062e-17,32.3231254986821
"ARIH1|Q9Y4X5",-9.60977790480676,9088013.47807018,-9.7511248409965,5.54930869923863e-19,2.64115118756417e-17,32.2175428246541
"LHFPL4|Q7Z7J7",-1.63055350422654,546236.318163265,-9.88452867035975,6.30587829607472e-19,2.97965778163696e-17,32.1516943992842
"POLM|Q9NP87",-1.37630714175962,182996.152916667,-15.0251133029404,1.80646065858641e-19,9.60785006090029e-18,32.1031163814512
"MANSC4|A6NHS7",-7.41606292710817,751680.41875,-18.0233445135989,1.29079463385976e-22,1.10151019687958e-20,32.0657668446727
"NEK9|Q8TD19",-7.57959959150788,6127650.99561404,-9.71724159563069,7.01889500408149e-19,3.27596181108865e-17,31.9849310979292
"EVA1B|Q9NVM1",0.233295956435762,68685.0380692308,10.4009013164097,9.3235206378842e-19,4.26457833976823e-17,31.9685100276024
"EEF1G|P26641",80.559396831729,133900507.061404,9.69093151141882,8.42166970724953e-19,3.8831368186451e-17,31.8045384198904
"C19orf25|Q9UFG5",-5.23790540221954,2276723.09692982,-9.68410638151698,8.82899934814344e-19,4.05460271269158e-17,31.7577753810261
"STRN3|Q13033",-12.9642290246395,12446072.8201754,-9.65165556324419,1.10500931846245e-18,5.03417591897138e-17,31.5356216160438
"SLC20A2|Q08357",-6.9953556266906,4359925.90789474,-9.64397470989853,1.16523537916279e-18,5.26658757340969e-17,31.4830847805529
"TSHZ1|Q6ZSZ6",2.41227955192915,536443.491176471,18.5659501215414,7.16163584986874e-19,3.32694672080062e-17,31.481889677843
"DDX19B|Q9UMR2",-1.68829089651881,705238.574528302,-9.7000685503179,1.26252477925568e-18,5.68384679164907e-17,31.4220667028544
"SLC25A35|Q3KQZ1",-0.59511693530855,145650.263444444,-9.81541932778566,1.85786055416282e-18,8.10863947971443e-17,31.3502420963284
"PSMG3|Q9BT73",-2.52722456447623,1028988.40087719,-9.62117427610978,1.36391482505905e-18,6.11622197041186e-17,31.3272329248777
"TSPAN5|P62079",-1.94591445750059,1074519.0368421,-9.59608170663514,1.62165950293142e-18,7.21543829417151e-17,31.1558913714373
"STYK1|Q6J9G0",1.15744862440477,486724.958991228,9.59425070625045,1.64225997473304e-18,7.2506729000279e-17,31.1433959483617
"MTUS1|Q9ULD2",-4.00157076247291,416577.97515625,-10.2851821848564,2.10270961455096e-18,8.9718225531307e-17,31.1095036168327
"RHBDF2|Q6PJF5",3.20762163683428,232434.628902439,11.421671634985,1.61224232177032e-18,7.2015589646264e-17,31.0759305866096
"RWDD1|Q9H446",-3.79480990127983,2771506.98245614,-9.57918370511954,1.82195800067656e-18,7.98240986120173e-17,31.0406112159225
"TMEM134|Q9H6X4",-0.36054334531946,190874.876887755,-9.71295491767876,1.96571618302087e-18,8.47323924300287e-17,31.0272007617701
"PBDC1|Q9BVG4",-8.19325056954774,5820807.59210526,-9.57285722995756,1.90311651701347e-18,8.27457694754717e-17,30.9974732574282
"SIN3A|Q96ST3",-4.35641979455205,2290754.69122807,-9.56856588794486,1.96020270410971e-18,8.47323924300287e-17,30.968218978877
"LRBA|P50851",-10.956026029927,5541666.11842105,-9.5677654291866,1.97103772508856e-18,8.47323924300287e-17,30.9627628265777
"SGCD|Q92629",-3.05157376663408,2669224.02631579,-9.566604931512,1.98685202513386e-18,8.50923329865383e-17,30.9548528897427
"GEMIN6|Q8WXD5",-0.878833047413977,354350.919254386,-9.55389776775683,2.16848517684646e-18,9.21807732239379e-17,30.8682675544045
"ST8SIA3|O43173",6.21590242954469,3143074.90614035,9.5446060848846,2.31165542194148e-18,9.79028879625957e-17,30.8049857930412
"DPT|Q07507",-2.34868425839106,316275.665208333,-14.8973038721892,2.51371676009307e-19,1.28898435657687e-17,30.8025435868215
"TM2D3|Q9BRN9",1.0095923260357,338948.871555556,9.74914375227111,2.84560383917058e-18,1.19192234069288e-16,30.705307079949
"EXOC3|O60645",-15.4722345138901,24375161.1842105,-9.52591068544767,2.62880228264843e-18,1.10923815874852e-16,30.6777384581337
"LCHN|A4D1U4",-2.20151634321141,2160458.72368421,-9.52271726961566,2.68714300112541e-18,1.12968677271577e-16,30.6560135787856
"INTS5|Q6P9B9",-1.01295572790566,279384.732924528,-9.57666211344795,2.90661509591604e-18,1.21303443875182e-16,30.6183916992655
"SLC26A6|Q9BXS9",0.337350983284379,73534.24625,13.667373939053,6.66365792171663e-18,2.60064601825357e-16,30.5944260575773
"RCOR1|Q9UKL0",-0.593647755675183,149382.873787879,-12.0368696181072,3.79079901876529e-18,1.54748487760188e-16,30.5823594542201
"NXPH4|O95158",-0.557518865567826,200903.4758,-13.4719465393818,5.14224710803233e-18,2.04172207223436e-16,30.550603837562
"C11orf87|Q6NUJ2",-3.05112848091081,663244.991989796,-9.63523662116446,3.28293282777086e-18,1.36015713353478e-16,30.5312034471433
"KCNT2|Q6UVM3",1.95055692670867,125493.949166667,16.4478730745365,5.16396295029006e-21,3.49407788973768e-19,30.5131793913538
"TRNT1|Q96Q11",17.4482737855294,20215792.8508772,9.50044187088621,3.13148334584547e-18,1.30212771126338e-16,30.5045599897216
"CSDC2|Q9Y534",-1.96809019089438,941052.835131579,-9.48828104124638,3.4041244917308e-18,1.40527666292208e-16,30.4219408086271
"TPCN1|Q9ULQ1",-2.67135764338017,1102474.625,-9.48195757869608,3.5550865081641e-18,1.46231705830419e-16,30.3789979143869
"PPM1A|P35813",38.1316985114846,49507384.0350877,9.48062211128042,3.58780953271737e-18,1.47048752711911e-16,30.3699302721952
"BTD|P43251",-1.88157299816654,741453.851491228,-9.46494199567801,3.995150662856e-18,1.62001942658717e-16,30.2635055070805
"PICK1|Q9NRD5",15.6989899046951,18971874.254386,9.45963103589756,4.14328514938012e-18,1.67415073085377e-16,30.2274759306634
"TYRO3|Q06418",4.35999260482987,5107193.29385965,9.45777234474594,4.19640705980298e-18,1.68964488481856e-16,30.2148686213411
"SLC25A48|Q6ZT89",-4.68857822579438,623864.6875,-23.2899680210422,5.43993467799727e-21,3.65915606134699e-19,30.1668129546833
"PPP4R2|Q9NY27",-3.72375417921303,1703557.05833333,-9.44061361230263,4.71990183461663e-18,1.89375710452074e-16,30.0985332751336
"HPS3|Q969F9",1.65986821413544,209376.006910112,9.62883668492117,6.66336094794142e-18,2.60064601825357e-16,30.0734197143288
"SRP19|P09132",-4.07966043614815,2852223.11403509,-9.43593139738067,4.87369232428056e-18,1.94183525185185e-16,30.0668039690446
"ADSSL1|Q8N142",-2.13518995550309,1490761.80175439,-9.41128396679339,5.76917221827144e-18,2.27484428675634e-16,29.8998918813929
"MMP2|P08253",0.614196129507168,184527.085625,17.5296076182283,1.7555313737208e-17,6.4135786768362e-16,29.762080279982
"KIAA1143|Q96AT1",-2.63757658849743,1594971.75394737,-9.37463319874445,7.41133673129936e-18,2.88260665042205e-16,29.6520455352517
"PABPC3|Q9H361",0.529292942195394,176095.699375,17.406224485174,2.13680796018569e-17,7.63574969522606e-16,29.6057066183162
"CTSS|P25774",-1.54456874230697,234928.123245614,-10.1808243257777,1.19631249769164e-17,4.57519512077053e-16,29.5830367730092
"TRPM3|Q9HCF6",3.68060900942812,1888524.15921053,9.36019144744734,8.1792257291688e-18,3.17048970213713e-16,29.554501380275
"DTWD1|Q8N5C7",4.15487390300146,283484.1784,14.3530998213967,4.3534647739612e-19,2.10940125806129e-17,29.4816525783745
"RBM38|Q9H0Z9",7.22012073104642,447776.256375,11.4943488059958,1.6840128787654e-18,7.40641818026243e-17,29.3293555892899
"FHOD3|Q2V2M9",-1.46982572271495,771448.830927835,-9.45256127271377,1.16362542974027e-17,4.4651197278792e-16,29.2693803892076
"RASSF8|Q8NHQ8",-1.20471947075932,544352.51881579,-9.31644407826258,1.10214974990257e-17,4.24346208422084e-16,29.2594227523652
"CDYL2|Q8N8U2",0.644784550628267,202394.815505618,9.50848461289553,1.43381588186632e-17,5.37563429807913e-16,29.0940805876838
"PLEKHD1|A6NEE1",-21.4100152110106,5065191.15740741,-9.59599513842762,1.61894947911831e-17,6.0106127577006e-16,29.0235475626858
"PARP4|Q9UKK3",-4.22138508075509,3044437.0745614,-9.28131355480634,1.39981137625255e-17,5.31676315539888e-16,29.0229095727507
"VPS25|Q9BRG1",8.49779779064198,8609280.2631579,9.28017086795604,1.41073013047622e-17,5.31676315539888e-16,29.015223224514
"NOL11|Q9H8H0",-0.692436672588595,408642.36247619,-9.33999885239741,1.50350019531893e-17,5.61847213512155e-16,29.0138990190816
"AUP1|Q9Y679",-3.12315624220627,2829677.49122807,-9.27988614149074,1.4134639258778e-17,5.31676315539888e-16,29.0133080615264
"SMAD1|Q15797",0.558125718639179,240536.366849315,9.70453422809092,1.87029686194526e-17,6.76798880264051e-16,28.974325093023
"AURKAIP1|Q9NWT8",0.988492290002918,460387.888622449,9.39071587671573,1.63336911842694e-17,6.02502447393938e-16,28.9608423138495
"USF2|Q15853",1.39963377494099,267292.883783784,9.65966191607044,2.19223687582788e-17,7.76106150931633e-16,28.9444382120689
"RBM6|P78332",2.61457862358877,974581.077190476,9.32916179695528,1.61596944414235e-17,6.0106127577006e-16,28.9025774168529
"DDX10|Q13206",0.910135838209647,293724.120663265,9.38320822774802,1.71545894272438e-17,6.2872669904017e-16,28.8807480702874
"ASTN2|O75129",-9.56753328831375,6789846.0745614,-9.259070537085,1.62825544382588e-17,6.02502447393938e-16,28.8733667791791
"MTPAP|Q9NVV4",-5.34312750662543,3135532.79868421,-9.25701676890104,1.65112930489025e-17,6.0709529265016e-16,28.8595671303446
"F9|P00740",0.299585378006175,106855.180555556,9.54743607075061,2.18322606511543e-17,7.75316461322825e-16,28.7522987063446
"PID1|Q7Z2X4",1.50527654004027,805632.584385965,9.24060664157046,1.84573634294886e-17,6.70031589892705e-16,28.7493538604282
"MMP24OS|A0A0U1RRL7",-1.92555438418493,1254254.85921053,-9.23428850885966,1.92659356072801e-17,6.94971525770497e-16,28.7069436504364
"MAN1B1|Q9UKM7",-2.42996141660251,891465.632894736,-9.23050248453503,1.97672124315494e-17,7.09798236556373e-16,28.6815363812817
"DYNC1LI1|Q9Y6G9",-36.9657127429867,62606742.368421,-9.23024995310178,1.98011051562294e-17,7.09798236556373e-16,28.6798418593888
"TSC22D3|Q99576",7.06758476363989,5076184.10964912,9.20848701393031,2.29495258990477e-17,8.09962434122256e-16,28.5338881518045
"PCDHB10|Q9UN67",1.03558083133331,204276.157755102,10.2789175638374,3.53877240869393e-17,1.21885127992214e-15,28.4896459603005
"IFI30|P13284",-4.7017936515653,1452564.50964912,-9.19124395588224,2.57930081019173e-17,9.07517069678229e-16,28.4183580039941
"EFCAB7|A8K855",0.700748825785287,325272.786142857,9.24851045792637,2.7615063620526e-17,9.68644946321211e-16,28.4125747211448
"PCDHB11|Q9Y5F2",7.88319527167811,893767.07125,10.3624973797544,2.9437719121586e-17,1.02628145779066e-15,28.37352716973
"PDCL|Q13371",-2.04066396747957,1722505.28552632,-9.17316434476581,2.91505650426148e-17,1.01937832190306e-15,28.2973286358968
"THTPA|Q9BU02",-5.89139522936547,5745089.00438596,-9.15771302652204,3.23615958990611e-17,1.12478677539746e-15,28.1939798756495
"CTSF|Q9UBX1",3.95504891793096,2543652.44166667,9.15010270979567,3.40698588801284e-17,1.18057223119475e-15,28.1431062721422
"SLC35A3|Q9Y2D2",-0.650559820247223,99750.590510204,-9.22996038923075,4.65302202958584e-17,1.57418067776077e-15,28.1376539759496
"VPS37D|Q86XT2",0.835066282829413,262829.226756757,9.52049240736677,5.02027257348351e-17,1.68843579052306e-15,28.1284042164484
"R3HCC1L|Q7Z5L2",1.68685300523911,280779.241530612,10.1828599998633,5.69489318472312e-17,1.89305533625898e-15,28.077190980062
"ECD|O95905",1.07372168254167,386142.036,9.18777518655897,4.12917971304161e-17,1.40946776175017e-15,28.0147394842607
"CSTF2|P33240",-3.65442326277153,1655379.36403509,-9.12922817101436,3.92289440115452e-17,1.34306279871862e-15,28.0036633143302
"CAB39L|Q9H9S4",-17.9024105007431,21320640.3070175,-9.11960376566284,4.18619533820676e-17,1.42467689560697e-15,27.939421127831
"SLC23A2|Q9UGH3",-1.83637982663285,920345.502192982,-9.10622763896585,4.58150684488159e-17,1.55458548282555e-15,27.8501883623416
"ZNF358|Q9NW07",0.438496085104348,126194.272875,10.6214435478132,7.55333134220191e-17,2.47485226068994e-15,27.8482092682342
"PIK3CD|O00329",1.86736643762274,923002.106578947,9.09758758523081,4.85632933628255e-17,1.63811581004103e-15,27.7925823213838
"AREL1|O15033",0.874765403450076,187162.758125,13.3014409141913,1.83033324126029e-17,6.66556070503549e-16,27.7698760354197
"NUP205|Q92621",-11.5438995304502,14100663.7982456,-9.09046314723582,5.09520790929297e-17,1.70861297486115e-15,27.7451004165733
"MAP2K3|P46734",0.991073492746751,800279.555263158,9.08479565710328,5.29353665141276e-17,1.76992957920775e-15,27.7073408715573
"LYNX1|P0DP58",36.432638838966,20529845.0789474,9.08364391159519,5.33476830337701e-17,1.77851532213167e-15,27.6996687239919
"PLIN5|Q00G26",0.484959513730667,129387.206,10.578732632857,9.11396092857776e-17,2.89494842273019e-15,27.6926034168992
"BCAS4|Q8TDM0",-1.15814436595959,124445.245625,-11.8204902634648,1.38674779046334e-17,5.28582032798278e-16,27.6896741414414
"ZFAND5|O76080",1.19460393727137,562788.590142857,9.13345342443588,5.9120714423258e-17,1.95955179544915e-15,27.6598508978581
"GOLGA8O|A6NCC3",-1.52606224561045,365221.52046875,-11.3032713035562,9.44998827481745e-17,2.99336886212015e-15,27.6269612279491
"DPH5|Q9H2P9",-5.01536003861659,3047453.97368421,-9.05985143619023,6.26155596319242e-17,2.06938995488744e-15,27.5412805136976
"RBM4B|Q9BQ04",0.618352475988531,198482.480357143,9.17079945373297,6.82856525557198e-17,2.25027791635348e-15,27.5278611119086
"DPF1|Q92782",1.7922505890544,655487.577324561,9.04641110930177,6.85400589507877e-17,2.25217118994901e-15,27.4518928338333
"OLIG2|Q13516",-0.442267722676726,181358.87242268,-9.16362468681486,7.5907387770377e-17,2.4800027975836e-15,27.4374854831219
"PDZK1|Q5T2W1",8.91229149089628,1208278.00625,12.7370786667932,8.98483487600475e-17,2.8618826408667e-15,27.4218608838253
"PCNX1|Q96RV3",0.608723697398555,171509.560273973,9.407712376804,1.08324784699479e-16,3.41237992572601e-15,27.410255460611
"USP17L13|C9JLJ4",18.2069339099643,3510431.24216216,9.42379296942047,8.9144749086076e-17,2.85537872772907e-15,27.3803309198787
"GTF2H4|Q92759",0.572892799526278,189947.508625,9.33099927673136,8.9660677048577e-17,2.8618826408667e-15,27.3574435412962
"TPST1|O60507",0.417591439983848,82233.81705,10.5049361797962,1.26122060156235e-16,3.92150002457005e-15,27.3485642442656
"GOLIM4|O00461",-3.47303965936049,1922516.91315789,-9.02750018764645,7.78293536420515e-17,2.53555173474889e-15,27.326226883719
"POP1|Q99575",2.57192632366934,864726.496491228,9.02369103797672,7.9846460166251e-17,2.59387577273034e-15,27.3009294096955
"HDGFL2|Q7Z4V5",-12.5117496850893,10678711.5175439,-9.02217965616727,8.06611044390853e-17,2.61291708005932e-15,27.2908933492337
"OXSR1|O95747",-16.1638018870983,19594443.2894737,-9.01956215486436,8.20915166371362e-17,2.65174150493122e-15,27.2735141663339
"PHF6|Q8IWS0",-5.44698728930602,2723830.31052632,-9.01039265911503,8.73039467468388e-17,2.80937660661372e-15,27.2126509906423
"USP36|Q9P275",0.453352115247337,246231.28575,10.4577198016808,1.55294495396977e-16,4.76083794869821e-15,27.1178660284786
"MRFAP1|Q9Y605",0.880654020094081,166600.150463917,9.09722635779043,1.16451564259384e-16,3.65830669589577e-15,27.0289456021377
"COX10|Q12887",-1.27776503704382,171391.127155172,-9.64550244966754,1.79435748117603e-16,5.41384638449814e-15,26.9765965431637
"THUMPD2|Q9BTF0",0.973672205352571,118206.183958333,12.7124164677763,9.6405792030269e-17,3.04530450791747e-15,26.9103084857542
"MNT|Q99583",-2.73876683489474,718040.892,-12.1890586375407,2.22757564987709e-16,6.59904858972656e-15,26.8813765420284
"PYDC1|Q8WXC3",0.789513279632858,334951.835802469,9.24894174401926,1.36003700924071e-16,4.20324951369393e-15,26.877491135275
"RPIA|P49247",2.9667686420078,1733678.91509434,9.01220643074841,1.24956933648668e-16,3.90405064555334e-15,26.874850822417
"MEA1|Q16626",-1.52527187379286,505282.641666667,-8.95541903626274,1.26201312552845e-16,3.92150002457005e-15,26.8483725238316
"ACAT2|Q9BWD1",-25.1921491384034,33580714.0350877,-8.95102995431697,1.29963537046943e-16,4.02746082962544e-15,26.8193341447544
"TRIR|Q9BQ61",-3.34843091267847,2135290.41842105,-8.9424973735343,1.37598868379766e-16,4.24108641488579e-15,26.7629015501377
"NBR1|Q14596",-2.08357955099956,554703.437631579,-8.92063156114034,1.59258186266751e-16,4.86929775390454e-15,26.6184030459138
"GCSH|P23434",-16.6739328875577,13911758.4780702,-8.91919797003174,1.60790982623544e-16,4.90305303013393e-15,26.6089351723752
